mapping_id,endpoint_id,provider_family,direction,external_field_path,external_type,required_optional,enum_or_validation,canonical_entity,canonical_field,disposition,transformation,persistence_rule,history_version_rule,web_consumer,ipad_consumer,offline_inclusion,status,evidence
F360-XPC-MAP-0054,INSP-API-005,Inspection API,request,password,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,SENSITIVE_RESTRICTED,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Never persist; credential/session boundary only.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,EXCLUDED_PENDING_POLICY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0055,INSP-API-005,Inspection API,request,password_confirmation,text,NOT_DOCUMENTED,NOT_DOCUMENTED,none,none,SENSITIVE_RESTRICTED,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Never persist; credential/session boundary only.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,EXCLUDED_PENDING_POLICY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0056,INSP-API-005,Inspection API,response,$.success,bool,NOT_DOCUMENTED,NOT_DOCUMENTED,provider_raw_snapshot,provider_raw_snapshot,RAW_SNAPSHOT_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,No canonical persistence is inferred beyond the verified structural snapshot.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0057,INSP-API-005,Inspection API,response,$.message,str,NOT_DOCUMENTED,NOT_DOCUMENTED,provider_raw_snapshot,provider_raw_snapshot,RAW_SNAPSHOT_ONLY,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,No canonical persistence is inferred beyond the verified structural snapshot.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0058,INSP-API-006,Inspection API,response,$.data,list,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0059,INSP-API-006,Inspection API,response,$.data[].id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0060,INSP-API-006,Inspection API,response,$.data[].name,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0061,INSP-API-006,Inspection API,response,$.data[].number,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0062,INSP-API-006,Inspection API,response,$.data[].issue_date,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0063,INSP-API-006,Inspection API,response,$.data[].status,bool,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0064,INSP-API-006,Inspection API,response,$.data[].issuing_authorities,list,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0065,INSP-API-006,Inspection API,response,$.data[].issuing_authorities[].value,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0066,INSP-API-006,Inspection API,response,$.data[].issuing_authorities[].label,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0067,INSP-API-006,Inspection API,response,$.data[].documents,list,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0068,INSP-API-006,Inspection API,response,$.data[].items,list,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0069,INSP-API-006,Inspection API,response,$.data[].items[].id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0070,INSP-API-006,Inspection API,response,$.data[].items[].type,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0071,INSP-API-006,Inspection API,response,$.data[].items[].type.value,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0072,INSP-API-006,Inspection API,response,$.data[].items[].type.label,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0073,INSP-API-006,Inspection API,response,$.data[].items[].entity_notification,bool,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0074,INSP-API-006,Inspection API,response,$.data[].items[].geographical_location,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0075,INSP-API-006,Inspection API,response,$.data[].items[].administrative_name,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0076,INSP-API-006,Inspection API,response,$.data[].items[].administrative_name.value,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0077,INSP-API-006,Inspection API,response,$.data[].items[].administrative_name.label,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0078,INSP-API-006,Inspection API,response,$.data[].items[].name,str,NOT_DOCUMENTED,NOT_DOCUMENTED,regulations_or_inspection_items,regulations_or_inspection_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed regulation adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
