requirement_id,screen_id,score,tier,classification,module,had_module_signal
REQ-R0C-01517,SCR-ADM-031,15,STRONG,USER_ACTION,"paragraph 224",False
REQ-R0C-01518,SCR-ADM-031,21,STRONG,USER_ACTION,"paragraph 230",False
REQ-R0C-01519,SCR-VIR-720,12,STRONG,BUSINESS_RULE,"paragraph 232",False
REQ-R0C-01520,SCR-ADM-031,19,STRONG,USER_ACTION,"paragraph 241",False
REQ-R0C-01521,SCR-ADM-001,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 244",False
REQ-R0C-01522,SCR-VIR-720,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 246",False
REQ-R0C-01523,SCR-ADM-030,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 248",False
REQ-R0C-01524,SCR-WEB-400,9,STRONG,USER_ACTION,"paragraph 251",False
REQ-R0C-01525,SCR-WEB-130,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 252",False
REQ-R0C-01526,SCR-ADM-031,4,WEAK,USER_ACTION,"paragraph 254",False
REQ-R0C-01527,SCR-WEB-400,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 256",False
REQ-R0C-01528,SCR-VIR-720,13,STRONG,BUSINESS_RULE,"paragraph 259",False
REQ-R0C-01529,SCR-WEB-310,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 261",False
REQ-R0C-01530,SCR-WEB-200,8,STRONG,USER_ACTION,"paragraph 266",False
REQ-R0C-01531,SCR-WEB-210,21,STRONG,USER_ACTION,"paragraph 268",False
REQ-R0C-01532,SCR-VIR-720,12,STRONG,BUSINESS_RULE,"paragraph 270",False
REQ-R0C-01533,SCR-ADM-041,21,STRONG,BUSINESS_RULE,"paragraph 272",False
REQ-R0C-01534,SCR-ADM-020,6,STRONG,USER_ACTION,"paragraph 278",False
REQ-R0C-01535,SCR-ADM-011,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 281",False
REQ-R0C-01536,SCR-ADM-050,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 287",False
REQ-R0C-01537,SCR-VIR-720,19,STRONG,BUSINESS_REQUIREMENT,"paragraph 297",False
REQ-R0C-01538,SCR-WEB-400,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 301",False
REQ-R0C-01539,SCR-VIR-720,10,STRONG,BUSINESS_RULE,"paragraph 303",False
REQ-R0C-01540,SCR-WEB-140,20,STRONG,BUSINESS_REQUIREMENT,"paragraph 305",False
REQ-R0C-01541,SCR-VIR-720,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 307",False
REQ-R0C-01542,SCR-ADM-030,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 309",False
REQ-R0C-01543,SCR-WEB-500,9,STRONG,USER_ACTION,"paragraph 310",False
REQ-R0C-01544,SCR-VIR-720,27,STRONG,BUSINESS_REQUIREMENT,"paragraph 312",False
REQ-R0C-01545,SCR-ADM-020,10,STRONG,BUSINESS_RULE,"paragraph 313",False
REQ-R0C-01546,SCR-VIR-720,12,STRONG,BUSINESS_RULE,"paragraph 315",False
REQ-R0C-01547,SCR-VIR-700,16,STRONG,BUSINESS_REQUIREMENT,"paragraph 317",False
REQ-R0C-01548,SCR-WEB-130,19,STRONG,BUSINESS_REQUIREMENT,"paragraph 319",False
REQ-R0C-01549,SCR-ADM-030,14,STRONG,USER_ACTION,"paragraph 321",False
REQ-R0C-01550,SCR-ADM-060,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 326",False
REQ-R0C-01551,SCR-ADM-011,5,WEAK,BUSINESS_REQUIREMENT,"paragraph 327",False
REQ-R0C-01552,SCR-WEB-150,18,STRONG,USER_ACTION,"paragraph 333",False
REQ-R0C-01553,SCR-VIR-720,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 339",False
REQ-R0C-01554,SCR-VIR-720,7,STRONG,BUSINESS_REQUIREMENT,"table 2, row 9, cell 4",False
REQ-R0C-01555,SCR-WEB-130,10,STRONG,BUSINESS_REQUIREMENT,"table 4, row 2, cell 2",False
REQ-R0C-01556,SCR-ADM-031,4,WEAK,USER_ACTION,"table 4, row 5, cell 2",False
REQ-R0C-01557,SCR-ADM-030,13,STRONG,BUSINESS_REQUIREMENT,"table 5, row 2, cell 2",False
REQ-R0C-01558,SCR-ADM-031,13,STRONG,BUSINESS_RULE,"table 5, row 5, cell 2",False
REQ-R0C-01559,SCR-ADM-030,10,STRONG,USER_ACTION,"table 5, row 8, cell 2",False
REQ-R0C-01560,SCR-WEB-120,14,STRONG,BUSINESS_REQUIREMENT,"table 6, row 4, cell 1",False
REQ-R0C-01561,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"table 8, row 2, cell 2",False
REQ-R0C-01562,SCR-ADM-020,4,WEAK,BUSINESS_RULE,"table 8, row 3, cell 2",False
REQ-R0C-01563,SCR-VIR-720,10,STRONG,BUSINESS_RULE,"table 8, row 6, cell 2",False
REQ-R0C-01564,SCR-VIR-720,7,STRONG,BUSINESS_REQUIREMENT,"table 10, row 5, cell 2",False
REQ-R0C-01565,SCR-ADM-020,6,STRONG,BUSINESS_RULE,"table 11, row 3, cell 2",False
REQ-R0C-01566,SCR-WEB-120,8,STRONG,BUSINESS_RULE,"table 11, row 4, cell 2",False
REQ-R0C-01567,SCR-WEB-120,18,STRONG,BUSINESS_RULE,"table 13, row 2, cell 2",False
REQ-R0C-01568,SCR-ADM-030,6,STRONG,BUSINESS_REQUIREMENT,"table 13, row 4, cell 2",False
REQ-R0C-01569,SCR-WEB-310,6,STRONG,BUSINESS_REQUIREMENT,"table 13, row 5, cell 2",False
REQ-R0C-01570,SCR-ADM-040,3,WEAK,BUSINESS_REQUIREMENT,"table 14, row 4, cell 2",False
REQ-R0C-01571,SCR-ADM-020,13,STRONG,USER_ACTION,"table 15, row 4, cell 2",False
REQ-R0C-01572,SCR-WEB-400,10,STRONG,USER_ACTION,"table 15, row 5, cell 2",False
REQ-R0C-01573,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"table 18, row 4, cell 2",False
REQ-R0C-01574,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 18, row 5, cell 2",False
REQ-R0C-01575,SCR-WEB-130,11,STRONG,BUSINESS_REQUIREMENT,"table 18, row 7, cell 2",False
REQ-R0C-01576,SCR-ADM-031,4,WEAK,USER_ACTION,"table 18, row 8, cell 2",False
REQ-R0C-01577,SCR-WEB-120,8,STRONG,BUSINESS_RULE,"table 18, row 12, cell 2",False
REQ-R0C-01578,SCR-WEB-400,12,STRONG,USER_ACTION,"table 21, row 10, cell 6",False
REQ-R0C-01579,SCR-WEB-400,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 6",False
REQ-R0C-01580,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 9",False
REQ-R0C-01581,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 12",False
REQ-R0C-01582,SCR-WEB-400,18,STRONG,BUSINESS_REQUIREMENT,"paragraph 14",False
REQ-R0C-01583,SCR-WEB-400,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 31",False
REQ-R0C-01584,SCR-WEB-400,10,STRONG,USER_ACTION,"paragraph 58",False
REQ-R0C-01585,SCR-VIR-720,13,STRONG,BUSINESS_RULE,"paragraph 66",False
REQ-R0C-01586,SCR-WEB-130,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 74",False
REQ-R0C-01587,SCR-WEB-210,10,STRONG,USER_ACTION,"paragraph 78",False
REQ-R0C-01588,SCR-WEB-400,8,STRONG,USER_ACTION,"paragraph 84",False
REQ-R0C-01589,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 98",False
REQ-R0C-01590,SCR-WEB-120,6,STRONG,BUSINESS_RULE,"paragraph 104",False
REQ-R0C-01591,SCR-WEB-400,7,STRONG,USER_ACTION,"paragraph 107",False
REQ-R0C-01592,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"paragraph 111",False
REQ-R0C-01593,SCR-ADM-051,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 113",False
REQ-R0C-01594,SCR-WEB-120,6,STRONG,BUSINESS_RULE,"paragraph 116",False
REQ-R0C-01595,SCR-ADM-051,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 125",False
REQ-R0C-01596,SCR-ADM-060,9,STRONG,BUSINESS_REQUIREMENT,"table 1, row 6, cell 2",False
REQ-R0C-01597,SCR-ADM-040,5,WEAK,BUSINESS_REQUIREMENT,"table 1, row 7, cell 2",False
REQ-R0C-01598,SCR-ADM-001,2,WEAK,BUSINESS_RULE,"table 1, row 9, cell 2",False
REQ-R0C-01599,SCR-ADM-041,4,WEAK,BUSINESS_RULE,"table 1, row 13, cell 2",False
REQ-R0C-01600,SCR-WEB-400,6,STRONG,USER_ACTION,"table 2, row 2, cell 2",False
REQ-R0C-01601,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"table 4, row 2, cell 1",False
REQ-R0C-01602,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"table 4, row 2, cell 2",False
REQ-R0C-01603,SCR-WEB-400,10,STRONG,BUSINESS_REQUIREMENT,"table 4, row 3, cell 2",False
REQ-R0C-01604,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 4, row 5, cell 1",False
REQ-R0C-01605,SCR-ADM-060,9,STRONG,BUSINESS_REQUIREMENT,"table 4, row 5, cell 2",False
REQ-R0C-01606,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 5, row 7, cell 5",False
REQ-R0C-01607,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 5, row 10, cell 6",False
REQ-R0C-01608,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"table 7, row 2, cell 2",False
REQ-R0C-01609,SCR-ADM-060,9,STRONG,BUSINESS_REQUIREMENT,"table 7, row 3, cell 1",False
REQ-R0C-01610,SCR-ADM-060,9,STRONG,BUSINESS_REQUIREMENT,"table 7, row 3, cell 2",False
REQ-R0C-01611,SCR-WEB-400,10,STRONG,BUSINESS_REQUIREMENT,"table 7, row 4, cell 2",False
REQ-R0C-01612,SCR-WEB-400,6,STRONG,BUSINESS_REQUIREMENT,"table 7, row 6, cell 3",False
REQ-R0C-01613,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 8, row 2, cell 5",False
REQ-R0C-01614,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 12, row 2, cell 5",False
REQ-R0C-01615,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"table 12, row 3, cell 5",False
REQ-R0C-01616,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 12, row 4, cell 5",False
REQ-R0C-01617,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 15, row 2, cell 1",False
REQ-R0C-01618,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"table 15, row 2, cell 2",False
REQ-R0C-01619,SCR-WEB-400,10,STRONG,BUSINESS_REQUIREMENT,"table 15, row 3, cell 2",False
REQ-R0C-01620,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 15, row 5, cell 1",False
REQ-R0C-01621,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"table 15, row 5, cell 2",False
REQ-R0C-01622,SCR-ADM-060,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 1",False
REQ-R0C-01623,SCR-ADM-010,17,STRONG,BUSINESS_REQUIREMENT,"paragraph 3",False
REQ-R0C-01624,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 4",False
REQ-R0C-01625,SCR-ADM-010,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 7",False
REQ-R0C-01626,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 12",False
REQ-R0C-01627,SCR-ADM-010,10,STRONG,BUSINESS_RULE,"paragraph 14",False
REQ-R0C-01628,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 21",False
REQ-R0C-01629,SCR-ADM-010,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 22",False
REQ-R0C-01630,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 29",False
REQ-R0C-01631,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 35",False
REQ-R0C-01632,SCR-ADM-060,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 43",False
REQ-R0C-01633,SCR-ADM-010,17,STRONG,BUSINESS_REQUIREMENT,"paragraph 45",False
REQ-R0C-01634,SCR-ADM-060,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 46",False
REQ-R0C-01635,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 55",False
REQ-R0C-01636,SCR-ADM-010,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 56",False
REQ-R0C-01637,SCR-ADM-010,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 61",False
REQ-R0C-01638,SCR-ADM-060,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 62",False
REQ-R0C-01639,SCR-ADM-020,9,STRONG,BUSINESS_RULE,"paragraph 63",False
REQ-R0C-01640,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 66",False
REQ-R0C-01641,SCR-ADM-010,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 69",False
REQ-R0C-01642,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 70",False
REQ-R0C-01643,SCR-ADM-010,10,STRONG,BUSINESS_RULE,"paragraph 71",False
REQ-R0C-01644,SCR-ADM-010,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 72",False
REQ-R0C-01645,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 84",False
REQ-R0C-01646,SCR-ADM-010,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 85",False
REQ-R0C-01647,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 88",False
REQ-R0C-01648,SCR-ADM-010,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 89",False
REQ-R0C-01649,SCR-ADM-010,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 90",False
REQ-R0C-01650,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"paragraph 91",False
REQ-R0C-01651,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 94",False
REQ-R0C-01652,SCR-ADM-030,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 95",False
REQ-R0C-01653,SCR-ADM-020,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 96",False
REQ-R0C-01654,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 99",False
REQ-R0C-01655,SCR-ADM-060,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 104",False
REQ-R0C-01656,SCR-ADM-010,8,STRONG,BUSINESS_RULE,"paragraph 105",False
REQ-R0C-01657,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 107",False
REQ-R0C-01658,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 117",False
REQ-R0C-01659,SCR-ADM-020,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 125",False
REQ-R0C-01660,SCR-ADM-020,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 126",False
REQ-R0C-01661,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 128",False
REQ-R0C-01662,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 131",False
REQ-R0C-01663,SCR-ADM-020,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 132",False
REQ-R0C-01664,SCR-VIR-720,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 133",False
REQ-R0C-01665,SCR-ADM-020,10,STRONG,BUSINESS_RULE,"paragraph 136",False
REQ-R0C-01666,SCR-ADM-060,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 137",False
REQ-R0C-01667,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 138",False
REQ-R0C-01668,SCR-ADM-020,15,STRONG,USER_ACTION,"paragraph 140",False
REQ-R0C-01669,SCR-ADM-020,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 141",False
REQ-R0C-01670,SCR-ADM-020,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 145",False
REQ-R0C-01671,SCR-ADM-020,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 147",False
REQ-R0C-01672,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 148",False
REQ-R0C-01673,SCR-ADM-060,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 149",False
REQ-R0C-01674,SCR-ADM-020,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 160",False
REQ-R0C-01675,SCR-ADM-020,17,STRONG,BUSINESS_RULE,"paragraph 161",False
REQ-R0C-01676,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 164",False
REQ-R0C-01677,SCR-VIR-720,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 165",False
REQ-R0C-01678,SCR-ADM-020,12,STRONG,USER_ACTION,"paragraph 166",False
REQ-R0C-01679,SCR-ADM-040,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 171",False
REQ-R0C-01680,SCR-ADM-020,14,STRONG,USER_ACTION,"paragraph 172",False
REQ-R0C-01681,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 177",False
REQ-R0C-01682,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 178",False
REQ-R0C-01683,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 181",False
REQ-R0C-01684,SCR-ADM-060,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 182",False
REQ-R0C-01685,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 183",False
REQ-R0C-01686,SCR-ADM-020,16,STRONG,BUSINESS_REQUIREMENT,"paragraph 184",False
REQ-R0C-01687,SCR-ADM-020,18,STRONG,BUSINESS_RULE,"paragraph 197",False
REQ-R0C-01688,SCR-ADM-040,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 199",False
REQ-R0C-01689,SCR-ADM-040,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 211",False
REQ-R0C-01690,SCR-ADM-040,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 212",False
REQ-R0C-01691,SCR-ADM-040,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 213",False
REQ-R0C-01692,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 225",False
REQ-R0C-01693,SCR-ADM-040,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 244",False
REQ-R0C-01694,SCR-ADM-040,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 245",False
REQ-R0C-01695,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 257",False
REQ-R0C-01696,SCR-ADM-040,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 277",False
REQ-R0C-01697,SCR-ADM-040,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 278",False
REQ-R0C-01698,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 289",False
REQ-R0C-01699,SCR-ADM-020,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 300",False
REQ-R0C-01700,SCR-WEB-400,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 320",False
REQ-R0C-01701,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 331",False
REQ-R0C-01702,SCR-ADM-040,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 352",False
REQ-R0C-01703,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 360",False
REQ-R0C-01704,SCR-ADM-001,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 363",False
REQ-R0C-01705,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 385",False
REQ-R0C-01706,SCR-ADM-041,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 395",False
REQ-R0C-01707,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 397",False
REQ-R0C-01708,SCR-ADM-040,8,STRONG,USER_ACTION,"paragraph 404",False
REQ-R0C-01709,SCR-ADM-060,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 415",False
REQ-R0C-01710,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 416",False
REQ-R0C-01711,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 417",False
REQ-R0C-01712,SCR-ADM-041,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 420",False
REQ-R0C-01713,SCR-ADM-051,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 422",False
REQ-R0C-01714,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 423",False
REQ-R0C-01715,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 424",False
REQ-R0C-01716,SCR-ADM-041,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 426",False
REQ-R0C-01717,SCR-ADM-041,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 429",False
REQ-R0C-01718,SCR-ADM-080,5,WEAK,BUSINESS_REQUIREMENT,"paragraph 432",False
REQ-R0C-01719,SCR-ADM-041,10,STRONG,USER_ACTION,"paragraph 433",False
REQ-R0C-01720,SCR-ADM-051,4,WEAK,USER_ACTION,"paragraph 434",False
REQ-R0C-01721,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 435",False
REQ-R0C-01722,SCR-ADM-041,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 436",False
REQ-R0C-01723,SCR-ADM-041,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 438",False
REQ-R0C-01724,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 439",False
REQ-R0C-01725,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 440",False
REQ-R0C-01726,SCR-ADM-041,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 448",False
REQ-R0C-01727,SCR-ADM-040,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 453",False
REQ-R0C-01728,SCR-ADM-020,14,STRONG,USER_ACTION,"paragraph 454",False
REQ-R0C-01729,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 459",False
REQ-R0C-01730,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 460",False
REQ-R0C-01731,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 463",False
REQ-R0C-01732,SCR-ADM-060,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 464",False
REQ-R0C-01733,SCR-WEB-130,3,WEAK,BUSINESS_REQUIREMENT,"paragraph 465",False
REQ-R0C-01734,SCR-ADM-020,16,STRONG,BUSINESS_REQUIREMENT,"paragraph 468",False
REQ-R0C-01735,SCR-ADM-020,18,STRONG,BUSINESS_RULE,"paragraph 481",False
REQ-R0C-01736,SCR-ADM-040,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 484",False
REQ-R0C-01737,SCR-ADM-040,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 495",False
REQ-R0C-01738,SCR-ADM-040,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 498",False
REQ-R0C-01739,SCR-ADM-040,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 499",False
REQ-R0C-01740,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 511",False
REQ-R0C-01741,SCR-ADM-040,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 531",False
REQ-R0C-01742,SCR-ADM-040,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 532",False
REQ-R0C-01743,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 543",False
REQ-R0C-01744,SCR-ADM-020,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 548",False
REQ-R0C-01745,SCR-WEB-400,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 568",False
REQ-R0C-01746,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 579",False
REQ-R0C-01747,SCR-ADM-040,13,STRONG,BUSINESS_REQUIREMENT,"paragraph 600",False
REQ-R0C-01748,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 608",False
REQ-R0C-01749,SCR-ADM-001,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 611",False
REQ-R0C-01750,SCR-ADM-040,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 612",False
REQ-R0C-01751,SCR-ADM-040,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 647",False
REQ-R0C-01752,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 669",False
REQ-R0C-01753,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 711",False
REQ-R0C-01754,SCR-ADM-041,12,STRONG,BUSINESS_REQUIREMENT,"paragraph 721",False
REQ-R0C-01755,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 773",False
REQ-R0C-01756,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 779",False
REQ-R0C-01757,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 781",False
REQ-R0C-01758,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"paragraph 783",False
REQ-R0C-01759,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 784",False
REQ-R0C-01760,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 789",False
REQ-R0C-01761,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 807",False
REQ-R0C-01762,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 817",False
REQ-R0C-01763,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"paragraph 853",False
REQ-R0C-01764,SCR-WEB-400,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 857",False
REQ-R0C-01765,SCR-ADM-041,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 877",False
REQ-R0C-01766,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 879",False
REQ-R0C-01767,SCR-ADM-040,8,STRONG,USER_ACTION,"paragraph 886",False
REQ-R0C-01768,SCR-ADM-060,7,STRONG,BUSINESS_REQUIREMENT,"paragraph 897",False
REQ-R0C-01769,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"paragraph 898",False
REQ-R0C-01770,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 901",False
REQ-R0C-01771,SCR-ADM-041,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 904",False
REQ-R0C-01772,SCR-ADM-051,4,WEAK,BUSINESS_REQUIREMENT,"paragraph 906",False
REQ-R0C-01773,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 907",False
REQ-R0C-01774,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"paragraph 908",False
REQ-R0C-01775,SCR-ADM-041,11,STRONG,BUSINESS_REQUIREMENT,"paragraph 911",False
REQ-R0C-01776,SCR-ADM-041,10,STRONG,BUSINESS_REQUIREMENT,"paragraph 914",False
