finding_id,route,screen_id,persona,mode,locale,direction,theme,severity,category,observation,user_cost,evidence_path,evidence_status,source_refs,recommendation,acceptance_test,design_package,status
WP01-UI-0031,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Navigation,Current ar-RTL dark evidence for /admin requires navigation refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep current destination, journey stage and back path explicit in side rail and breadcrumb.","On /admin in ar-RTL dark, verify: Keep current destination, journey stage and back path explicit in side rail and breadcrumb.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0032,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Persona identity,Current ar-RTL dark evidence for /admin requires persona identity refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Expose authenticated role and governed scope without implying that the user can switch roles.,"On /admin in ar-RTL dark, verify: Expose authenticated role and governed scope without implying that the user can switch roles.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0033,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Table/list,Current ar-RTL dark evidence for /admin requires table/list refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide sticky headers, readable columns, row identity and bounded pagination or virtualization.","On /admin in ar-RTL dark, verify: Provide sticky headers, readable columns, row identity and bounded pagination or virtualization.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0034,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Filters,Current ar-RTL dark evidence for /admin requires filters refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Distinguish global navigation search from entity search and expose active-filter chips plus clear-all.,"On /admin in ar-RTL dark, verify: Distinguish global navigation search from entity search and expose active-filter chips plus clear-all.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0035,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Selection,Current ar-RTL dark evidence for /admin requires selection refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Show selection count, scope and cross-page behavior before enabling bulk actions.","On /admin in ar-RTL dark, verify: Show selection count, scope and cross-page behavior before enabling bulk actions.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0036,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Forms,Current ar-RTL dark evidence for /admin requires forms refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep labels persistent, group related fields and distinguish required, optional and policy-blocked inputs.","On /admin in ar-RTL dark, verify: Keep labels persistent, group related fields and distinguish required, optional and policy-blocked inputs.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0037,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Validation,Current ar-RTL dark evidence for /admin requires validation refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Place specific validation beside the field and summarize blockers near the action region.,"On /admin in ar-RTL dark, verify: Place specific validation beside the field and summarize blockers near the action region.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0038,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Empty state,Current ar-RTL dark evidence for /admin requires empty state refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Use honest empty states that explain scope, cause and the permitted next action.","On /admin in ar-RTL dark, verify: Use honest empty states that explain scope, cause and the permitted next action.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0039,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Loading state,Current ar-RTL dark evidence for /admin requires loading state refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Reserve layout and announce loading or delayed data without masking stale content as current.,"On /admin in ar-RTL dark, verify: Reserve layout and announce loading or delayed data without masking stale content as current.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0040,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P1,Provider truth,Current ar-RTL dark evidence for /admin requires provider truth refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Render unavailable or partial integrations as fail-closed states with no simulated success cues.,"On /admin in ar-RTL dark, verify: Render unavailable or partial integrations as fail-closed states with no simulated success cues.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0041,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Freshness,Current ar-RTL dark evidence for /admin requires freshness refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Show last-updated time, data scope and partial-source state beside decision content.","On /admin in ar-RTL dark, verify: Show last-updated time, data scope and partial-source state beside decision content.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0042,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Focus,Current ar-RTL dark evidence for /admin requires focus refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide visible focus order through shell, filters, content and action regions.","On /admin in ar-RTL dark, verify: Provide visible focus order through shell, filters, content and action regions.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0043,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Accessible names,Current ar-RTL dark evidence for /admin requires accessible names refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Ensure every icon control has a unique accessible name in its visible context.,"On /admin in ar-RTL dark, verify: Ensure every icon control has a unique accessible name in its visible context.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0044,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Target size,Current ar-RTL dark evidence for /admin requires target size refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Meet WCAG 2.2 target sizing and spacing for dense operational controls.,"On /admin in ar-RTL dark, verify: Meet WCAG 2.2 target sizing and spacing for dense operational controls.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0045,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Arabic/RTL,Current ar-RTL dark evidence for /admin requires arabic/rtl refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Mirror layout semantics, preserve logical number/date order and remove untranslated English fragments.","On /admin in ar-RTL dark, verify: Mirror layout semantics, preserve logical number/date order and remove untranslated English fragments.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0046,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Dark theme,Current ar-RTL dark evidence for /admin requires dark theme refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Verify contrast, map/chart palette, borders and disabled states in governed dark tokens.","On /admin in ar-RTL dark, verify: Verify contrast, map/chart palette, borders and disabled states in governed dark tokens.",CD-PREM-02,OPEN_EVIDENCED
WP01-UI-0047,/admin,SCR-ADM-001,Compliance/Business/Technical Admin,ar-rtl-dark,ar,RTL,dark,P2,Responsive behavior,Current ar-RTL dark evidence for /admin requires responsive behavior refinement against the governed premium baseline.,"Reduced scan clarity, state recognition or visual trust on /admin.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin__populated__ar-RTL__dark__1440x1024__20260719T003610Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Define desktop, tablet and 412 px reflow without clipped identity or horizontal task loss.","On /admin in ar-RTL dark, verify: Define desktop, tablet and 412 px reflow without clipped identity or horizontal task loss.",CD-PREM-02,OPEN_EVIDENCED
