requirement_id,module,capability,classification,process_phases,journey,authoritative_storyboard,channel,screens,states,state_transitions,behavior,acceptance_id,evidence_contracts,error_contracts,source
MVP1-M01-041,Visit Planning - Planning,Review Single Visit,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,"Review factory information, assignment and visit configuration. -> Validate duplicate visits, mandatory fields and planning rules.",AC-0041,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 42
MVP1-M01-042,Visit Planning - Planning,Publish Single Visit,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,"Confirm publishing. -> Generate Visit ID, assign inspector, update calendar, notify inspector and record audit logs.",AC-0042,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 43
MVP1-M01-043,Visit Planning - Planning,Select Immediate Visit,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,Select Immediate Visit. -> Load Immediate Visit workspace.,AC-0043,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 44
MVP1-M01-044,Visit Planning - Planning,Search Existing Factory,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,Search using CR Number or Industrial License Number. -> Retrieve factory information if available.,AC-0044,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 45
MVP1-M01-045,Visit Planning - Planning,Manual Factory Information,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,"Enter factory name (optional), CR (optional), Industrial License (optional) and any available business information. -> Store manually entered information with the visit.",AC-0045,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 46
MVP1-M01-046,Visit Planning - Planning,Capture Visit Location,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,"Confirm existing location, modify map pin or manually pin a new location. -> Save the selected location with the visit.",AC-0046,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 47
MVP1-M01-047,Visit Planning - Planning,Configure Immediate Visit,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,"Select Business Visit Type, Visit Window (Planner only), Notes and Priority (Optional). -> Validate mandatory information.",AC-0047,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 48
MVP1-M01-048,Visit Planning - Planning,Assign Inspector,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,Select Auto or Manual Assignment. -> Assign inspector and validate assignment.,AC-0048,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 49
MVP1-M01-049,Visit Planning - Planning,Review Immediate Visit,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,"Review factory information, location and visit configuration. -> Validate mandatory information and duplicate active visits.",AC-0049,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 50
MVP1-M01-050,Visit Planning - Planning,Create Immediate Visit,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,"Confirm creation. -> Generate Visit ID, create audit record and register the visit.",AC-0050,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 51
MVP1-M01-051,Visit Planning - Planning,Start Immediate Inspection,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,Click Start Inspection. -> Change Visit Status to Inspection Started and transfer ownership to Visit Execution.,AC-0051,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 52
MVP1-M01-052,Visit Planning - Planning,Notify Assigned Inspector,MVP1 Mandatory,P01;P02;P03,"SB04 Visit Planning - Planning Methods, Targeting and Publishing",SB04,Web Portal,SCR-WEB-100;SCR-WEB-110;SCR-WEB-120;SCR-WEB-130;SCR-WEB-140;SCR-WEB-150,Initiated->Criteria Built->Targets Retrieved->Targets Selected->Configured->Assigned->Ready to Publish->Published,STM-PLAN-001;STM-PLAN-002,N/A -> Send notification and update inspector calendar/work queue.,AC-0052,EV-003;EV-001;EV-011;EV-012,ERR-PLN-001;ERR-PLN-002;ERR-ASG-001;ERR-PUB-001,Inspection Project.xlsx | Visit Planning-Planning | row 53
MVP1-M02-001,Visit Planning - Management,Visit Management Workspace,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Open Visit Management. -> Load KPIs, search, filters and visit list.",AC-0053,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 2
MVP1-M02-002,Visit Planning - Management,Visit KPIs,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Select KPI. -> Display Draft, Published, Returned, Cancelled and Expired counts. Selecting a KPI filters the visit list automatically.",AC-0054,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 3
MVP1-M02-003,Visit Planning - Management,Search Visits,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Search by Visit ID, Factory Name, CR Number, Industrial License or Inspector. -> Retrieve matching visits.",AC-0055,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 4
MVP1-M02-004,Visit Planning - Management,Filter Visits,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,Apply one or more filters. -> Refresh visit list.,AC-0056,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 5
MVP1-M02-005,Visit Planning - Management,View Visit Details,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"View details. -> Display factory profile, location, assignment, visit information, timeline and audit history.",AC-0057,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 6
MVP1-M02-006,Visit Planning - Management,Edit Visit,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Update Business Visit Type, Visit Window, Inspector, Factory Location and Notes. -> Validate changes, save updates and record audit logs.",AC-0058,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 7
MVP1-M02-007,Visit Planning - Management,Bulk Edit Visits,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,Select child visits and update shared fields. -> Apply updates to all selected visits and record audit logs.,AC-0059,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 8
MVP1-M02-008,Visit Planning - Management,Return Visit Handling,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Review return reason, edit visit, republish or cancel. -> Display return reason and maintain audit history.",AC-0060,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 9
MVP1-M02-009,Visit Planning - Management,Republish Returned Visit,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Confirm republishing. -> Change status to Published, notify assigned inspector and update audit history.",AC-0061,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 10
MVP1-M02-010,Visit Planning - Management,Cancel Visit,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Enter cancellation reason and confirm. -> Update status, notify inspector and record audit log.",AC-0062,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 11
MVP1-M02-011,Visit Planning - Management,Bulk Cancel Visits,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Select visits, enter cancellation reason and confirm. -> Cancel selected visits, notify inspectors and record audit logs.",AC-0063,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 12
MVP1-M02-012,Visit Planning - Management,Duplicate Visit Validation,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,N/A -> Detect active or overlapping visits for the same factory.,AC-0064,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 13
MVP1-M02-013,Visit Planning - Management,Activity Timeline,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,Review timeline. -> Display all visit events in chronological order.,AC-0065,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 14
MVP1-M02-014,Visit Planning - Management,Audit Trail,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Review audit records. -> Record every change with previous value, new value, user and timestamp.",AC-0066,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 15
MVP1-M02-015,Visit Planning - Management,Visit Status Management,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,N/A -> Enforce lifecycle transitions based on business rules.,AC-0067,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 16
MVP1-M02-016,Visit Planning - Management,Expired Visit Management,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,N/A -> Update visit status to Expired and record audit history.,AC-0068,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 17
MVP1-M02-017,Visit Planning - Management,Visit Plan Details,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"View child visits, assignments and planning summary. -> Display all visits belonging to the selected Visit Plan.",AC-0069,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 18
MVP1-M02-018,Visit Planning - Management,Assignment Overview,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"View inspector workload and assigned visits. -> Display inspector capacity, assigned visits and available workload.",AC-0070,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 19
MVP1-M02-019,Visit Planning - Management,Visit Management Workspace,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Open workspace. -> Load KPIs, filters, search, visit list and planner actions.",AC-0071,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 20
MVP1-M02-020,Visit Planning - Management,Planning KPI Summary,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,View KPIs and drill into records. -> Calculate and display planning KPIs.,AC-0072,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 21
MVP1-M02-021,Visit Planning - Management,Advanced Search,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Search by Visit ID, Visit Plan ID, CR, License Number, Factory Name, Inspector or Campaign. -> Retrieve matching records.",AC-0073,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 22
MVP1-M02-022,Visit Planning - Management,Advanced Filters,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,Apply one or more filters. -> Refresh visit list.,AC-0074,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 23
MVP1-M02-023,Visit Planning - Management,Visit List,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Sort, group, select and open visits. -> Display configurable visit grid.",AC-0075,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 24
MVP1-M02-024,Visit Planning - Management,View Visit Details,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"View visit information. -> Display factory profile, assignment, planning information, location, timeline, attachments and audit.",AC-0076,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 25
MVP1-M02-025,Visit Planning - Management,Edit Visit,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Update editable fields. -> Validate, save changes and audit updates.",AC-0077,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 26
MVP1-M02-026,Visit Planning - Management,Reassign Inspector,MVP1 Mandatory,P03,SB05 Visit Planning - Management Workspace and Operational Control,SB05,Web Portal,SCR-WEB-200;SCR-WEB-210,Published->Active/Returned/Cancelled/Expired,STM-VIS-001;STM-VIS-002;STM-VIS-003,"Select another inspector. -> Validate eligibility, workload and update assignment. Notify affected inspector(s).",AC-0078,EV-003;EV-001;EV-011;EV-012,ERR-ASG-001;ERR-AUTH-001,Inspection Project.xlsx | Visit Planning- Mangment | row 27
