capture_id,screen_id,screen_name,channel,process_id,route,catalogue_route,route_status,persona,authorization,permission_rule,state,locale,direction,theme,viewport_profile,viewport,data_precondition,safe_capture_rule,existing_evidence_reuse,blocker,wave
P2C-00061,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Compliance Admin,positive,Role-scoped,empty_loading_service_degraded_unauthorized,EN,LTR,light,A,1440x1024,Named deterministic fixture matching the catalogue state; no shared-data mutation,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00062,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Compliance Admin,positive,Role-scoped,empty_loading_service_degraded_unauthorized,EN,LTR,dark,B,1440x1024,Named deterministic fixture matching the catalogue state; no shared-data mutation,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00063,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Compliance Admin,positive,Role-scoped,empty_loading_service_degraded_unauthorized,AR,RTL,light,C,1440x1024,Named deterministic fixture matching the catalogue state; no shared-data mutation,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00064,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Compliance Admin,positive,Role-scoped,empty_loading_service_degraded_unauthorized,AR,RTL,dark,D,1440x1024,Named deterministic fixture matching the catalogue state; no shared-data mutation,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00065,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Compliance Admin,positive,Role-scoped,empty_loading_service_degraded_unauthorized,EN,LTR,light,E,1024x768,Named deterministic fixture matching the catalogue state; no shared-data mutation,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00066,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Compliance Admin,positive,Role-scoped,empty_loading_service_degraded_unauthorized,AR,RTL,dark,F,1024x768,Named deterministic fixture matching the catalogue state; no shared-data mutation,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00067,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,populated,EN,LTR,light,A,1440x1024,Read-only deterministic fixture or existing scoped record; known commit and freshness timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00068,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,populated,EN,LTR,dark,B,1440x1024,Read-only deterministic fixture or existing scoped record; known commit and freshness timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00069,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,populated,AR,RTL,light,C,1440x1024,Read-only deterministic fixture or existing scoped record; known commit and freshness timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00070,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,populated,AR,RTL,dark,D,1440x1024,Read-only deterministic fixture or existing scoped record; known commit and freshness timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00071,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,populated,EN,LTR,light,E,1024x768,Read-only deterministic fixture or existing scoped record; known commit and freshness timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00072,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,populated,AR,RTL,dark,F,1024x768,Read-only deterministic fixture or existing scoped record; known commit and freshness timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00073,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,loading,EN,LTR,light,A,1440x1024,Deterministic render/network delay; no action submitted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00074,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,loading,EN,LTR,dark,B,1440x1024,Deterministic render/network delay; no action submitted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00075,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,loading,AR,RTL,light,C,1440x1024,Deterministic render/network delay; no action submitted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00076,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,loading,AR,RTL,dark,D,1440x1024,Deterministic render/network delay; no action submitted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00077,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,loading,EN,LTR,light,E,1024x768,Deterministic render/network delay; no action submitted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00078,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,loading,AR,RTL,dark,F,1024x768,Deterministic render/network delay; no action submitted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00079,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,empty,EN,LTR,light,A,1440x1024,Authorized zero-row scope or deterministic empty fixture; no shared rows deleted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00080,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,empty,EN,LTR,dark,B,1440x1024,Authorized zero-row scope or deterministic empty fixture; no shared rows deleted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00081,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,empty,AR,RTL,light,C,1440x1024,Authorized zero-row scope or deterministic empty fixture; no shared rows deleted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00082,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,empty,AR,RTL,dark,D,1440x1024,Authorized zero-row scope or deterministic empty fixture; no shared rows deleted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00083,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,empty,EN,LTR,light,E,1024x768,Authorized zero-row scope or deterministic empty fixture; no shared rows deleted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00084,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,empty,AR,RTL,dark,F,1024x768,Authorized zero-row scope or deterministic empty fixture; no shared rows deleted,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00085,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,validation,EN,LTR,light,A,1440x1024,Local draft/fixture with named invalid field or guard; do not submit/publish,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00086,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,validation,EN,LTR,dark,B,1440x1024,Local draft/fixture with named invalid field or guard; do not submit/publish,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00087,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,validation,AR,RTL,light,C,1440x1024,Local draft/fixture with named invalid field or guard; do not submit/publish,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00088,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,validation,AR,RTL,dark,D,1440x1024,Local draft/fixture with named invalid field or guard; do not submit/publish,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00089,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,validation,EN,LTR,light,E,1024x768,Local draft/fixture with named invalid field or guard; do not submit/publish,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00090,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,validation,AR,RTL,dark,F,1024x768,Local draft/fixture with named invalid field or guard; do not submit/publish,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00091,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,read_only,EN,LTR,light,A,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00092,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,read_only,EN,LTR,dark,B,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00093,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,read_only,AR,RTL,light,C,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00094,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,read_only,AR,RTL,dark,D,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00095,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,read_only,EN,LTR,light,E,1024x768,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00096,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,read_only,AR,RTL,dark,F,1024x768,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00097,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,stale,EN,LTR,light,A,1440x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00098,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,stale,EN,LTR,dark,B,1440x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00099,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,stale,AR,RTL,light,C,1440x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00100,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,stale,AR,RTL,dark,D,1440x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00101,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,stale,EN,LTR,light,E,1024x768,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
P2C-00102,SCR-ADM-001,Admin Home,Admin Portal,G2-P00,/admin,/admin,implemented,Business Admin,positive,Role-scoped,stale,AR,RTL,dark,F,1024x768,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,"AUDIT_DELTA: CD004-EV-003/005 (EN/AR, dark/light, 1024/1440)",none,W1_REUSE_RICH
