source_id,source_coordinate,source_unit_id,classification,parent_capability_id,requirement_ids,rationale
SRC-01,Inspection Execution - PreStart!A16:M16,SU-01-000116,BUSINESS_REQUIREMENT,CAP-R0C-0113,REQ-R0C-00308;REQ-R0C-00309,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A1:M1,SU-01-000117,TABLE_HEADER_OR_LABEL,,,Spreadsheet schema/header row; excluded from requirement population.
SRC-01,Inspection excution-Start jou!A2:M2,SU-01-000118,BUSINESS_REQUIREMENT,CAP-R0C-0114,REQ-R0C-00310;REQ-R0C-00311;REQ-R0C-00312;REQ-R0C-00313,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A3:M3,SU-01-000119,BUSINESS_REQUIREMENT,CAP-R0C-0115,REQ-R0C-00314;REQ-R0C-00315;REQ-R0C-00316,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A4:M4,SU-01-000120,BUSINESS_REQUIREMENT,CAP-R0C-0116,REQ-R0C-00317;REQ-R0C-00318;REQ-R0C-00319,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A5:M5,SU-01-000121,BUSINESS_REQUIREMENT,CAP-R0C-0117,REQ-R0C-00320;REQ-R0C-00321;REQ-R0C-00322;REQ-R0C-00323,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A6:M6,SU-01-000122,BUSINESS_REQUIREMENT,CAP-R0C-0118,REQ-R0C-00324;REQ-R0C-00325,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A7:M7,SU-01-000123,BUSINESS_REQUIREMENT,CAP-R0C-0119,REQ-R0C-00326;REQ-R0C-00327,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A8:M8,SU-01-000124,BUSINESS_REQUIREMENT,CAP-R0C-0120,REQ-R0C-00328;REQ-R0C-00329,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A9:M9,SU-01-000125,BUSINESS_REQUIREMENT,CAP-R0C-0121,REQ-R0C-00330;REQ-R0C-00331,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A10:M10,SU-01-000126,BUSINESS_REQUIREMENT,CAP-R0C-0122,REQ-R0C-00332;REQ-R0C-00333,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A11:M11,SU-01-000127,BUSINESS_REQUIREMENT,CAP-R0C-0123,REQ-R0C-00334;REQ-R0C-00335,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A12:M12,SU-01-000128,BUSINESS_REQUIREMENT,CAP-R0C-0124,REQ-R0C-00336;REQ-R0C-00337,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A13:M13,SU-01-000129,BUSINESS_REQUIREMENT,CAP-R0C-0125,REQ-R0C-00338;REQ-R0C-00339,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A14:M14,SU-01-000130,BUSINESS_REQUIREMENT,CAP-R0C-0126,REQ-R0C-00340;REQ-R0C-00341,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A15:M15,SU-01-000131,BUSINESS_REQUIREMENT,CAP-R0C-0127,REQ-R0C-00342;REQ-R0C-00343,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A16:M16,SU-01-000132,BUSINESS_REQUIREMENT,CAP-R0C-0128,REQ-R0C-00344;REQ-R0C-00345,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A17:M17,SU-01-000133,BUSINESS_REQUIREMENT,CAP-R0C-0129,REQ-R0C-00346;REQ-R0C-00347,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A18:M18,SU-01-000134,BUSINESS_REQUIREMENT,CAP-R0C-0130,REQ-R0C-00348;REQ-R0C-00349,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A19:M19,SU-01-000135,BUSINESS_REQUIREMENT,CAP-R0C-0131,REQ-R0C-00350;REQ-R0C-00351,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A20:M20,SU-01-000136,BUSINESS_REQUIREMENT,CAP-R0C-0132,REQ-R0C-00352;REQ-R0C-00353;REQ-R0C-00354,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A21:M21,SU-01-000137,BUSINESS_REQUIREMENT,CAP-R0C-0133,REQ-R0C-00355;REQ-R0C-00356,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A22:M22,SU-01-000138,BUSINESS_REQUIREMENT,CAP-R0C-0134,REQ-R0C-00357;REQ-R0C-00358,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A23:M23,SU-01-000139,BUSINESS_REQUIREMENT,CAP-R0C-0135,REQ-R0C-00359;REQ-R0C-00360,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A24:M24,SU-01-000140,BUSINESS_REQUIREMENT,CAP-R0C-0136,REQ-R0C-00361;REQ-R0C-00362,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A25:M25,SU-01-000141,BUSINESS_REQUIREMENT,CAP-R0C-0137,REQ-R0C-00363;REQ-R0C-00364,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A26:M26,SU-01-000142,BUSINESS_REQUIREMENT,CAP-R0C-0138,REQ-R0C-00365,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A27:M27,SU-01-000143,BUSINESS_REQUIREMENT,CAP-R0C-0139,REQ-R0C-00366;REQ-R0C-00367,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A28:M28,SU-01-000144,BUSINESS_REQUIREMENT,CAP-R0C-0140,REQ-R0C-00368;REQ-R0C-00369,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A29:M29,SU-01-000145,BUSINESS_REQUIREMENT,CAP-R0C-0141,REQ-R0C-00370;REQ-R0C-00371,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A30:M30,SU-01-000146,BUSINESS_REQUIREMENT,CAP-R0C-0142,REQ-R0C-00372;REQ-R0C-00373,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A31:M31,SU-01-000147,BUSINESS_REQUIREMENT,CAP-R0C-0143,REQ-R0C-00374;REQ-R0C-00375,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A32:M32,SU-01-000148,BUSINESS_REQUIREMENT,CAP-R0C-0144,REQ-R0C-00376;REQ-R0C-00377,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A33:M33,SU-01-000149,BUSINESS_REQUIREMENT,CAP-R0C-0145,REQ-R0C-00378;REQ-R0C-00379,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A34:M34,SU-01-000150,BUSINESS_REQUIREMENT,CAP-R0C-0146,REQ-R0C-00380;REQ-R0C-00381,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A35:M35,SU-01-000151,BUSINESS_REQUIREMENT,CAP-R0C-0147,REQ-R0C-00382;REQ-R0C-00383;REQ-R0C-00384,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A36:M36,SU-01-000152,BUSINESS_REQUIREMENT,CAP-R0C-0148,REQ-R0C-00385,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A37:M37,SU-01-000153,BUSINESS_REQUIREMENT,CAP-R0C-0149,REQ-R0C-00386;REQ-R0C-00387,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A38:M38,SU-01-000154,BUSINESS_REQUIREMENT,CAP-R0C-0150,REQ-R0C-00388;REQ-R0C-00389;REQ-R0C-00390,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A39:M39,SU-01-000155,BUSINESS_REQUIREMENT,CAP-R0C-0151,REQ-R0C-00391;REQ-R0C-00392,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A40:M40,SU-01-000156,BUSINESS_REQUIREMENT,CAP-R0C-0152,REQ-R0C-00393;REQ-R0C-00394,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A41:M41,SU-01-000157,BUSINESS_REQUIREMENT,CAP-R0C-0153,REQ-R0C-00395;REQ-R0C-00396,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A42:M42,SU-01-000158,BUSINESS_REQUIREMENT,CAP-R0C-0154,REQ-R0C-00397;REQ-R0C-00398;REQ-R0C-00399;REQ-R0C-00400,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A43:M43,SU-01-000159,BUSINESS_REQUIREMENT,CAP-R0C-0155,REQ-R0C-00401;REQ-R0C-00402,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A44:M44,SU-01-000160,BUSINESS_REQUIREMENT,CAP-R0C-0156,REQ-R0C-00403;REQ-R0C-00404;REQ-R0C-00405,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A45:M45,SU-01-000161,BUSINESS_REQUIREMENT,CAP-R0C-0157,REQ-R0C-00406;REQ-R0C-00407,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A46:M46,SU-01-000162,BUSINESS_REQUIREMENT,CAP-R0C-0158,REQ-R0C-00408;REQ-R0C-00409;REQ-R0C-00410;REQ-R0C-00411,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A47:M47,SU-01-000163,BUSINESS_REQUIREMENT,CAP-R0C-0159,REQ-R0C-00412;REQ-R0C-00413,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A48:M48,SU-01-000164,BUSINESS_REQUIREMENT,CAP-R0C-0160,REQ-R0C-00414;REQ-R0C-00415,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A49:M49,SU-01-000165,BUSINESS_REQUIREMENT,CAP-R0C-0161,REQ-R0C-00416;REQ-R0C-00417;REQ-R0C-00418,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A50:M50,SU-01-000166,BUSINESS_REQUIREMENT,CAP-R0C-0162,REQ-R0C-00419;REQ-R0C-00420;REQ-R0C-00421,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A51:M51,SU-01-000167,BUSINESS_REQUIREMENT,CAP-R0C-0163,REQ-R0C-00422;REQ-R0C-00423;REQ-R0C-00424,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A52:M52,SU-01-000168,BUSINESS_REQUIREMENT,CAP-R0C-0164,REQ-R0C-00425;REQ-R0C-00426;REQ-R0C-00427,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A53:M53,SU-01-000169,BUSINESS_REQUIREMENT,CAP-R0C-0165,REQ-R0C-00428;REQ-R0C-00429;REQ-R0C-00430,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A54:M54,SU-01-000170,BUSINESS_REQUIREMENT,CAP-R0C-0166,REQ-R0C-00431;REQ-R0C-00432,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A55:M55,SU-01-000171,BUSINESS_REQUIREMENT,CAP-R0C-0167,REQ-R0C-00433;REQ-R0C-00434;REQ-R0C-00435;REQ-R0C-00436,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A56:M56,SU-01-000172,BUSINESS_REQUIREMENT,CAP-R0C-0168,REQ-R0C-00437;REQ-R0C-00438;REQ-R0C-00439,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A57:M57,SU-01-000173,BUSINESS_REQUIREMENT,CAP-R0C-0169,REQ-R0C-00440;REQ-R0C-00441;REQ-R0C-00442,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A58:M58,SU-01-000174,BUSINESS_REQUIREMENT,CAP-R0C-0170,REQ-R0C-00443;REQ-R0C-00444;REQ-R0C-00445,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A59:M59,SU-01-000175,BUSINESS_REQUIREMENT,CAP-R0C-0171,REQ-R0C-00446;REQ-R0C-00447;REQ-R0C-00448,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A60:M60,SU-01-000176,BUSINESS_REQUIREMENT,CAP-R0C-0172,REQ-R0C-00449;REQ-R0C-00450,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A61:M61,SU-01-000177,BUSINESS_REQUIREMENT,CAP-R0C-0173,REQ-R0C-00451;REQ-R0C-00452;REQ-R0C-00453,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A62:M62,SU-01-000178,BUSINESS_REQUIREMENT,CAP-R0C-0174,REQ-R0C-00454;REQ-R0C-00455,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A63:M63,SU-01-000179,BUSINESS_REQUIREMENT,CAP-R0C-0175,REQ-R0C-00456;REQ-R0C-00457;REQ-R0C-00458;REQ-R0C-00459,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A64:M64,SU-01-000180,BUSINESS_REQUIREMENT,CAP-R0C-0176,REQ-R0C-00460;REQ-R0C-00461,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A65:M65,SU-01-000181,BUSINESS_REQUIREMENT,CAP-R0C-0177,REQ-R0C-00462;REQ-R0C-00463,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A66:M66,SU-01-000182,BUSINESS_REQUIREMENT,CAP-R0C-0178,REQ-R0C-00464;REQ-R0C-00465,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A67:M67,SU-01-000183,BUSINESS_REQUIREMENT,CAP-R0C-0179,REQ-R0C-00466;REQ-R0C-00467,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A68:M68,SU-01-000184,BUSINESS_REQUIREMENT,CAP-R0C-0180,REQ-R0C-00468;REQ-R0C-00469,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A69:M69,SU-01-000185,BUSINESS_REQUIREMENT,CAP-R0C-0181,REQ-R0C-00470;REQ-R0C-00471;REQ-R0C-00472;REQ-R0C-00473;REQ-R0C-00474,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A70:M70,SU-01-000186,BUSINESS_REQUIREMENT,CAP-R0C-0182,REQ-R0C-00475;REQ-R0C-00476,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A71:M71,SU-01-000187,BUSINESS_REQUIREMENT,CAP-R0C-0183,REQ-R0C-00477;REQ-R0C-00478,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A72:M72,SU-01-000188,BUSINESS_REQUIREMENT,CAP-R0C-0184,REQ-R0C-00479;REQ-R0C-00480,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A73:M73,SU-01-000189,BUSINESS_REQUIREMENT,CAP-R0C-0185,REQ-R0C-00481;REQ-R0C-00482,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
SRC-01,Inspection excution-Start jou!A74:M74,SU-01-000190,BUSINESS_REQUIREMENT,CAP-R0C-0186,REQ-R0C-00483;REQ-R0C-00484,Structured spreadsheet row parsed by independent semantic columns; children share one stable parent capability.
